customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,Charges.Monthly,Charges.Total,Contract_One year,Contract_Two year
8361-LTMKD,Yes,Male,1,Yes,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Yes,Mailed check,74.4,306.6,False,False
8364-TRMMK,Yes,Female,0,No,No,3,Yes,Yes,DSL,No,No,No,No,No,No,Yes,Mailed check,50.65,151.3,False,False
8372-JUXUI,Yes,Male,0,No,Yes,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Yes,Electronic check,74.35,74.35,False,False
8374-UULRV,No,Male,0,No,No,72,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,No,Credit card (automatic),86.05,6309.65,False,True
8374-XGEJJ,Yes,Male,1,Yes,No,43,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,Electronic check,101.0,4388.4,False,False
8375-DKEBR,Yes,Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,Electronic check,69.6,69.6,False,False
8375-KVTHK,No,Male,0,Yes,No,68,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Yes,Electronic check,100.3,6754.35,True,False
8378-LKJAF,No,Male,0,Yes,Yes,38,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,Credit card (automatic),101.15,3956.7,False,False
8380-MQINP,No,Female,0,Yes,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,20.3,1079.05,False,True
8380-PEFPE,Yes,Male,0,No,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,Electronic check,71.65,71.65,False,False
8382-SHQEH,Yes,Female,0,Yes,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Yes,Electronic check,84.9,764.95,False,False
8383-SGHJU,No,Female,0,No,No,33,Yes,Yes,DSL,Yes,No,No,Yes,No,No,No,Electronic check,59.4,1952.8,True,False
8384-FZBJK,No,Female,0,Yes,Yes,57,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,Electronic check,100.6,5611.7,False,False
8387-MOJJT,Yes,Female,0,Yes,Yes,42,Yes,No,Fiber optic,No,No,No,No,Yes,No,Yes,Credit card (automatic),77.95,3384.0,False,False
8387-UGUSU,No,Female,0,Yes,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,20.05,284.3,False,False
8388-DMKAE,No,Female,0,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,20.25,174.65,False,True
8388-FYNPZ,No,Male,0,No,No,4,Yes,No,DSL,Yes,No,Yes,No,No,No,No,Electronic check,56.75,245.15,False,False
8390-FESFV,No,Female,0,No,No,62,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,No,Bank transfer (automatic),84.5,5193.2,False,True
8393-DLHGA,Yes,Male,0,No,Yes,25,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,Electronic check,95.9,2448.75,False,False
8393-JMVMB,No,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,19.45,19.45,False,False
8395-ETZKQ,No,Male,1,Yes,Yes,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer (automatic),19.5,1193.55,True,False
8397-MVTAZ,Yes,Male,0,Yes,No,34,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,Electronic check,100.05,3480.0,False,False
8398-TBIYD,No,Female,0,No,No,72,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Yes,Bank transfer (automatic),84.7,6185.15,False,True
8399-YNDCH,Yes,Male,1,No,No,21,Yes,No,DSL,No,No,Yes,No,Yes,No,Yes,Bank transfer (automatic),60.05,1236.15,False,False
8400-WZICQ,No,Female,0,Yes,Yes,55,Yes,No,DSL,Yes,Yes,No,No,No,No,No,Electronic check,55.7,3131.8,False,False
8401-EMUWF,No,Male,0,Yes,Yes,42,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Yes,Bank transfer (automatic),69.4,3058.3,False,False
8402-EIVQS,No,Male,0,Yes,No,67,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Yes,Credit card (automatic),100.9,6733.15,True,False
8402-OOOHJ,No,Female,0,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,20.65,835.15,False,True
8404-FYDIB,No,Male,0,No,No,26,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Yes,Credit card (automatic),86.65,2208.75,False,False
8404-GFGCZ,No,Male,0,Yes,No,4,Yes,Yes,DSL,No,No,Yes,No,Yes,No,No,Electronic check,65.6,250.1,False,False
8404-VIOMB,No,Female,0,No,No,66,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),62.5,4136.4,False,True
8404-VLQFB,No,Female,0,Yes,Yes,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Electronic check,25.25,394.85,False,False
8405-IGQFX,No,Female,0,No,No,63,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Yes,Credit card (automatic),90.05,5817.0,True,False
8406-LNMHF,No,Male,1,Yes,No,59,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Yes,Credit card (automatic),82.95,4903.15,True,False
8409-WQJUX,No,Female,0,No,No,25,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,No,Electronic check,54.2,1423.15,True,False
8410-BGQXN,No,Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,19.4,93.4,False,False
8413-VONUO,Yes,Male,0,No,No,2,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,No,Electronic check,95.65,167.3,False,False
8413-YNHNV,No,Male,0,No,No,69,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,Mailed check,90.65,6322.1,False,True
8414-MYSHR,Yes,Male,1,No,No,5,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Yes,Electronic check,91.4,449.75,False,False
8414-OOEEL,No,Male,0,No,Yes,66,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),79.5,5196.1,False,True
8417-FMLZI,Yes,Male,0,Yes,Yes,6,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Yes,Credit card (automatic),83.55,477.55,False,False
8417-GSODA,No,Male,0,Yes,Yes,28,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,No,Bank transfer (automatic),92.2,2568.15,True,False
8421-WZOOW,No,Female,1,Yes,Yes,57,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Yes,Credit card (automatic),95.3,5567.45,False,False
8429-XIBUM,Yes,Male,0,No,No,22,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Yes,Bank transfer (automatic),101.35,2317.1,False,False
8430-TWCBX,No,Female,0,Yes,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),20.7,1032.05,True,False
8433-WPJTV,No,Female,1,Yes,Yes,65,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),103.9,6767.1,True,False
8433-WXGNA,Yes,Male,0,No,No,2,Yes,No,Fiber optic,Yes,No,No,No,No,No,Yes,Electronic check,75.7,189.2,False,False
8434-PNQZX,No,Female,0,No,No,42,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),78.45,3373.4,False,True
8434-VGEQQ,No,Male,0,Yes,Yes,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),20.55,1305.95,False,True
8436-BJUMM,Yes,Male,0,Yes,Yes,26,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Yes,Electronic check,83.75,2070.6,False,False
8439-LTUGF,No,Male,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Credit card (automatic),20.0,198.6,False,False
8441-SHIPE,No,Female,0,No,No,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Bank transfer (automatic),25.6,1790.35,False,True
8443-WVPSS,Yes,Male,0,Yes,No,10,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Yes,Electronic check,99.85,990.9,False,False
8443-ZRDBZ,Yes,Male,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Yes,Electronic check,76.05,318.9,False,False
8444-WRIDW,Yes,Female,1,No,No,66,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Yes,Credit card (automatic),80.45,5224.35,False,False
8445-DNBAE,No,Male,0,No,Yes,1,Yes,Yes,DSL,No,No,No,No,No,No,Yes,Electronic check,50.05,50.05,False,False
8450-JOVAH,Yes,Male,0,Yes,Yes,2,Yes,Yes,DSL,Yes,No,No,No,No,No,No,Mailed check,56.7,113.55,False,False
8450-LUGUK,No,Female,0,Yes,Yes,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Bank transfer (automatic),24.1,861.85,False,True
8450-UYIBU,No,Female,1,No,No,35,No,No phone service,DSL,No,No,Yes,No,Yes,No,Yes,Electronic check,39.85,1434.6,False,False
8454-AATJP,No,Female,0,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,No,Credit card (automatic),115.05,8405.0,False,True
8455-HIRAQ,No,Female,0,No,No,8,Yes,No,DSL,No,No,No,No,No,No,No,Mailed check,44.45,369.3,False,False
8456-QDAVC,No,Male,0,No,No,19,Yes,No,Fiber optic,No,No,No,No,Yes,No,Yes,Bank transfer (automatic),78.7,1495.1,False,False
8457-XIGKN,No,Male,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Credit card (automatic),19.6,356.15,False,False
8461-EFQYM,No,Female,0,No,No,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Electronic check,24.25,914.4,True,False
8464-EETCQ,No,Male,0,No,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),18.8,1094.35,False,True
8465-SBRXP,No,Male,0,Yes,Yes,38,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Yes,Bank transfer (automatic),94.9,3616.25,False,True
8466-PZBLH,No,Male,0,Yes,Yes,67,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,No,Bank transfer (automatic),104.6,6885.75,False,True
8467-WYNSR,No,Male,0,No,No,22,Yes,No,DSL,Yes,No,No,Yes,No,No,No,Mailed check,55.1,1253.15,False,False
8468-EHYJA,No,Female,0,Yes,No,57,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Yes,Electronic check,99.65,5497.05,False,False
8468-FZTOE,No,Female,0,Yes,Yes,72,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Yes,Electronic check,74.35,5237.4,False,True
8469-SNFFH,No,Male,0,Yes,No,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,No,Bank transfer (automatic),79.4,5528.9,True,False
8473-VUVJN,Yes,Male,1,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Yes,Electronic check,73.65,73.65,False,False
8474-UMLNT,No,Female,0,No,No,13,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,No,Bank transfer (automatic),67.8,842.25,False,False
8480-PPONV,No,Male,0,Yes,Yes,62,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,No,Bank transfer (automatic),115.55,7159.05,False,True
8481-YYXWG,Yes,Female,0,No,No,5,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Yes,Electronic check,89.35,461.7,False,False
8485-GJCDN,Yes,Female,1,No,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,Mailed check,69.05,318.5,False,False
8486-AYEQH,No,Female,0,No,No,31,Yes,Yes,Fiber optic,No,No,No,No,No,No,Yes,Electronic check,76.05,2227.8,False,False
8490-BXHEO,No,Male,1,No,No,18,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Yes,Credit card (automatic),80.55,1411.65,False,False
8495-LJDFO,No,Female,1,No,No,64,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),108.95,7111.3,False,False
8495-PRWFH,No,Female,1,No,No,42,Yes,Yes,DSL,No,No,Yes,No,No,No,No,Electronic check,55.65,2421.75,False,False
8496-DMZUK,No,Male,0,No,No,30,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,No,Bank transfer (automatic),90.4,2820.65,True,False
8496-EJAUI,Yes,Male,0,No,No,19,Yes,No,Fiber optic,No,Yes,No,No,No,No,Yes,Credit card (automatic),73.85,1424.5,False,False
8498-XXGWA,No,Female,0,Yes,No,65,Yes,No,DSL,Yes,No,Yes,No,No,No,Yes,Mailed check,55.15,3673.15,False,False
8499-BRXTD,No,Male,0,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,20.1,401.85,True,False
8510-AWCXC,Yes,Female,1,No,No,13,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Yes,Electronic check,100.8,1308.1,False,False
8510-BBWMU,No,Female,0,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,19.75,806.95,True,False
8510-TMWYB,No,Female,0,Yes,Yes,54,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Yes,Bank transfer (automatic),59.8,3246.45,False,True
8512-WIWYV,No,Male,0,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),20.35,707.5,True,False
8513-OLYGY,No,Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,No,Credit card (automatic),115.8,8332.15,False,True
8514-VZHEB,No,Male,0,Yes,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,19.5,1147.85,False,True
8515-OCTJS,Yes,Female,0,No,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),24.75,692.1,False,True
8519-IMDHU,Yes,Male,1,Yes,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Yes,Bank transfer (automatic),85.6,1345.55,False,False
8519-QJGJD,Yes,Female,0,No,No,14,Yes,No,Fiber optic,No,No,Yes,No,No,No,No,Electronic check,75.35,1025.95,False,False
8532-UEFWH,No,Male,0,Yes,Yes,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,25.75,1345.85,False,True
8535-SFUTN,No,Male,0,No,No,61,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Yes,Electronic check,106.45,6300.15,False,False
8540-ZQGEA,No,Female,0,Yes,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),20.05,1102.4,False,True
8541-QVFKM,No,Female,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,No,Yes,Electronic check,73.5,632.2,False,False
8543-MSDMF,No,Male,0,No,No,3,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Yes,Electronic check,77.4,206.15,False,False
8544-GOQSH,No,Female,0,No,No,14,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Yes,Credit card (automatic),80.05,1112.3,False,False
8544-JNBOX,No,Male,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,20.8,1521.2,False,True
8547-NSBBO,No,Male,0,No,No,35,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Yes,Mailed check,96.75,3403.4,False,False
8548-AWOFC,No,Male,0,Yes,No,66,Yes,Yes,DSL,No,No,No,Yes,No,Yes,No,Electronic check,63.85,4264.6,False,False
8550-XSXUQ,No,Male,0,Yes,No,48,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Yes,Credit card (automatic),70.55,3420.5,True,False
8552-OBVRU,No,Female,1,Yes,Yes,48,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Electronic check,104.5,5068.05,False,False
8559-CIZFV,Yes,Male,0,Yes,Yes,21,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,No,Mailed check,77.5,1625.0,True,False
8559-WNQZS,No,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,20.45,20.45,False,True
8561-NMTBD,No,Female,0,Yes,Yes,67,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),112.35,7388.45,True,False
8562-GHPPI,No,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),19.8,19.8,False,False
8563-IIOXK,Yes,Male,0,Yes,Yes,7,Yes,No,DSL,Yes,No,No,No,No,No,Yes,Electronic check,49.75,331.3,True,False
8563-OYMQY,No,Male,0,No,No,17,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Yes,Credit card (automatic),90.95,1612.2,False,False
8564-LDKFL,No,Male,0,Yes,No,40,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Bank transfer (automatic),106.0,4178.65,True,False
8565-CLBZW,Yes,Male,0,No,No,24,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Yes,Mailed check,89.85,2165.05,False,False
8565-HBFNN,No,Male,0,Yes,No,69,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Yes,Credit card (automatic),107.2,7317.1,True,False
8565-WUXZU,No,Male,1,Yes,No,72,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Yes,Credit card (automatic),84.8,6141.65,False,True
8566-YPRGL,No,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,19.5,19.5,False,False
8570-KLJYJ,No,Female,0,No,No,36,Yes,Yes,DSL,Yes,No,No,No,No,No,No,Mailed check,54.45,1893.5,True,False
8571-ZCMCX,No,Female,0,Yes,Yes,47,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Yes,Credit card (automatic),60.0,2768.65,False,True
8573-CGOCC,No,Male,0,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),19.75,294.9,False,False
8573-JGCZW,No,Male,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Bank transfer (automatic),19.65,351.55,True,False
8577-QSOCG,No,Female,0,Yes,Yes,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,20.2,746.05,False,True
8580-AECUZ,Yes,Male,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Yes,Electronic check,79.1,79.1,False,False
8580-QVLOC,Yes,Female,1,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,Credit card (automatic),92.45,6440.25,False,True
8582-KRHPJ,No,Male,0,No,No,50,No,No phone service,DSL,Yes,Yes,No,No,No,No,Yes,Mailed check,35.0,1782.4,False,False
8584-KMVXD,No,Female,0,No,No,8,Yes,No,Fiber optic,No,Yes,No,No,No,No,No,Electronic check,75.6,535.55,False,False
8587-XYZSF,No,Male,0,No,No,67,Yes,No,DSL,No,No,No,Yes,No,No,No,Bank transfer (automatic),50.55,3260.1,False,True
8590-OHDIW,No,Female,0,Yes,Yes,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,20.3,749.35,True,False
8590-YFFQO,No,Male,0,Yes,No,70,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,No,Credit card (automatic),64.95,4523.25,False,True
8591-NXRCV,No,Female,0,No,No,41,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Yes,Bank transfer (automatic),74.65,3090.65,False,False
8591-TKMZH,No,Male,0,Yes,Yes,59,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Mailed check,111.1,6555.2,False,True
8592-PLTMQ,No,Female,0,No,No,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,24.7,1642.75,True,False
8593-WHYHV,Yes,Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Yes,Electronic check,85.3,264.8,False,False
8595-SIZNC,No,Female,1,Yes,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer (automatic),25.6,548.8,True,False
8597-CTXVJ,No,Male,0,No,Yes,70,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,No,Bank transfer (automatic),64.95,4551.5,True,False
8597-CWYHH,No,Male,0,No,No,43,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,No,Mailed check,94.35,3921.3,True,False
8601-QACRS,Yes,Female,0,No,No,5,Yes,Yes,DSL,No,No,No,No,No,No,Yes,Mailed check,50.6,249.95,False,False
8603-IJWDN,Yes,Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Yes,Electronic check,86.6,86.6,False,False
8605-ITULD,No,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,19.55,19.55,False,False
8606-CIQUL,No,Male,1,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),115.75,8399.15,False,True
8606-OEGQZ,No,Female,0,No,Yes,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),25.3,454.65,False,True
8608-OZTLB,No,Male,0,Yes,Yes,38,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,No,Electronic check,74.05,2802.3,True,False
8610-WFCJF,Yes,Female,0,Yes,Yes,49,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes,Electronic check,95.6,4783.5,False,False
8610-ZIKJJ,No,Female,0,Yes,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,20.3,31.9,True,False
8612-GXIDD,No,Male,0,Yes,Yes,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Bank transfer (automatic),25.4,313.0,False,True
8614-VGMMV,Yes,Female,0,No,No,15,Yes,Yes,DSL,No,No,No,No,No,No,Yes,Electronic check,49.1,679.55,False,False
8617-ENBDS,No,Male,0,No,No,3,Yes,No,Fiber optic,No,No,Yes,No,No,No,Yes,Credit card (automatic),73.6,232.5,False,False
8619-IJNDK,No,Female,0,Yes,Yes,71,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,No,Credit card (automatic),64.05,4492.9,False,True
8620-RJPZN,No,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Electronic check,20.7,20.7,False,False
8621-MNIHH,Yes,Female,1,Yes,No,34,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Yes,Electronic check,94.25,3217.55,False,False
8622-ZLFKO,No,Female,0,Yes,No,6,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Yes,Electronic check,90.75,512.25,False,False
